VALIDATED_BY,PUBLICATION,VALID,VILLAGE,LOCATION,STATE_NEW,LATITUDE,LONGITUDE,LAT_LONG,COUNTY|PARISH,STATE_OLD,MONTH_TEXT,MONTH_NUM,DAY,,YEAR,IMAGE|PAGE,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,17,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,6,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,14,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,July,7,12,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,18,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,4,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,13,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,27,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,5,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,1,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,June,6,4,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,31,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,May,5,30,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,20,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,April,4,3,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,February,2,17,,1861, Image 4,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,9,,1861, Image 1,
Dorian ,Daily national Democrat ,1,,Marysville,CA,48.049576,-122.161951,"48.049576,-122.161951",,Calif.,March,3,27,,1861, Image 1,
Dorian ,The Evansville daily journal ,1,,Evansville,IN,37.997128,-87.574963,"37.997128,-87.574963",,Ia. [i.e. Ind.],March,3,9,,1861, Image 2,
Dorian ,The Evansville daily journal ,1,,Evansville,IN,37.997128,-87.574963,"37.997128,-87.574963",,Ia. [i.e. Ind.],March,3,27,,1861, Image 1,
Dorian ,Holmes County Republican ,0,,Millersburg,OH,40.544738,-81.878772,"40.544738,-81.878772", Holmes County,Ohio,April,4,11,,1861, Image 2,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,April,4,9,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,April,4,23,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,May,5,7,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,March,3,12,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,March,3,19,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,April,4,2,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,April,4,16,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,April,4,30,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,March,3,26,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,February,2,12,,1862, Image 2,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,February,2,19,,1862, Image 4,
Dorian ,Lewistown gazette ,1,,Lewistown,PA,40.564909,-77.630152,"40.564909,-77.630152",,Pa.,May,5,14,,1862, Image 4,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,9,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,10,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,7,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,8,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,February,2,4,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,21,,1862, Image 4,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,February,2,5,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,22,,1862, Image 4,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,February,2,15,,1862, Image 1,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,15,,1862, Image 3,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,16,,1862, Image 4,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,31,,1862, Image 3,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,26,,1862, Image 3,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,24,,1862, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,1,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,11,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,15,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,16,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,17,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,8,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,9,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,10,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,12,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,23,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,25,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,12,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,5,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,9,,1866, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,12,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,20,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,21,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,23,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,26,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,26,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,27,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,28,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,31,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,7,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,10,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,1,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,2,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,3,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,14,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,19,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,22,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,26,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,29,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,31,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,1,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,5,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,9,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,13,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,15,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,16,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,20,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,21,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,11,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,16,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,17,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,20,,1866, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,23,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,3,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,5,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,6,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,13,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,14,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,15,,1866, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,11,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,18,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,19,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,18,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,23,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,30,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,2,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,4,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,6,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,11,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,14,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,19,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,22,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,23,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,25,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,26,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,28,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,29,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,30,,1866, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,17,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,19,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,31,,1866, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,5,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,7,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,9,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,13,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,26,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,5,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,7,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,10,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,July,7,18,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,4,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,10,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,14,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,21,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,27,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,4,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,7,,1866, Image 4,
Dorian ,The aegis & intelligencer ,1,,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,March,3,16,,1866, Image 3,
Dorian ,The aegis & intelligencer ,1,,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,February,2,23,,1866, Image 2,
Dorian ,The aegis & intelligencer ,1,,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,March,3,9,,1866, Image 3,
Dorian ,The aegis & intelligencer ,1,,Bel Air,MD,39.547557,-76.321984,"39.547557,-76.321984",,Md.,March,3,2,,1866, Image 2,
Dorian ,Memphis daily appeal ,1,,Memphis,TN,35.050667,-89.847782,"35.050667,-89.847782",,Tenn.,January,1,30,,1866, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,29,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,6,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,7,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,26,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,28,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,4,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,20,,1867, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,21,,1867, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,14,,1867, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,21,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,8,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,9,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,24,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,12,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,March,3,13,,1867, Image 3,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,22,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,23,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,7,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,9,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,14,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,15,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,16,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,17,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,21,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,22,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,24,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,25,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,28,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,29,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,May,5,30,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,4,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,6,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,7,,1867, Image 2,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,10,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,June,6,11,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,7,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,10,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,20,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,21,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,27,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,August,8,29,,1867, Image 1,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,February,2,27,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,10,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,11,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,29,,1867, Image 4,
Dorian ,Alexandria gazette ,1,,Alexandria,VA,38.819853,-77.059645,"38.819853,-77.059645",,D.C.,April,4,30,,1867, Image 4,
